"","PVMATH","PVREAD","PVSCIE","GENSCIE","INSTSCIE","INTSCIE","JOYSCIE","PERSCIE","SCIEEFF","SCIEFUT","SCSCIE","GR","GENDER"
"201",482.23244,479.99186,436.80822,-1.1191,-0.8455,-0.544,-0.8455,-1.0855,-1.6254,-0.0492,-0.8207,"9","F"
"202",535.35598,529.08914,557.65682,-1.1191,-0.8455,-0.3854,-1.3103,-0.2497,0.1288,-0.4171,-0.1237,"9","F"
"203",436.5867,433.27792,438.11368,-1.1191,-0.8455,-0.3854,-0.8455,-1.0855,-0.2283,-0.0492,-0.8207,"9","F"
"204",547.89688,479.1974,545.06842,-1.1191,-0.8455,-0.3854,-0.1028,-0.5345,-0.2283,-0.0492,-0.8207,"9","F"
"205",418.67116,439.63354,376.75688,-1.1191,-0.8455,-0.232,-0.5825,-0.5345,-1.4255,-1.4186,-0.8207,"9","F"
"206",359.31608,343.7372,412.93688,-1.1191,-0.8455,-0.232,-0.3437,0.3867,-0.7309,-1.4186,1.3981,"7","M"
"207",409.47968,425.01558,413.9626,-1.1191,-0.8455,-0.232,-0.5825,-0.2497,0.5179,-0.9769,-0.5445,"7","F"
"208",540.18538,577.86862,579.6632,-1.1191,-0.8455,-0.131,-0.8455,-1.3625,0.7293,-1.4186,-1.0946,"9","F"
"209",541.89904,440.11022,479.702,-1.1191,-0.8455,-0.082,-0.5825,-1.0855,-0.8968,-0.0492,-0.8207,"9","F"
"210",339.609,336.99964,376.7569,-1.1191,-0.8455,0.0663,-0.3437,-0.5345,-1.8458,-0.4171,-0.1237,"9","M"
"211",429.73204,425.3334,425.05902,-1.1191,-0.8455,0.0663,-0.1028,-0.5345,-0.8968,-0.0492,-0.3218,"9","F"
"212",581.85854,487.4719,575.65356,-1.1191,-0.8455,0.2143,-0.5825,-0.811,-0.2283,-0.9769,-0.3218,"9","M"
"213",529.43604,561.82062,547.30638,-1.1191,-0.8455,0.2143,-0.1028,-0.811,-0.3985,-0.0492,-0.8207,"10","F"
"214",496.25332,461.71938,467.20686,-1.1191,-0.8455,0.2143,-0.5825,-0.811,0.1288,-0.0492,-0.5445,"9","F"
"215",538.00436,524.64018,530.14882,-1.1191,-0.8455,0.2143,-0.8455,-1.0855,-1.0669,-0.0492,0.0752,"9","F"
"216",492.43652,499.21764,515.22926,-1.1191,-0.8455,1.2039,1.3559,-0.2497,-0.3985,0.5883,0.0752,"9","F"
"217",492.826,525.11686,491.07822,-1.1191,-0.6225,-1.8441,-1.0972,-0.5345,-1.6254,-0.9769,-1.3114,"9","F"
"218",499.52486,447.5781,501.8949,-1.1191,-0.6225,-1.5369,-0.8455,-0.2497,0.1288,-1.4186,-0.0053,"10","F"
"219",496.56488,475.38398,502.26788,-1.1191,-0.6225,-1.5369,-1.0972,-0.5345,-2.1026,-0.9769,0.0752,"9","F"
"220",363.05498,335.07464,440.35164,-1.1191,-0.6225,-1.0762,-1.7493,-1.0855,-0.5654,-0.6938,-0.1237,"7","M"
"221",486.82818,515.42448,519.23892,-1.1191,-0.6225,-0.8854,-0.8455,-0.5345,-1.0669,-0.4171,-0.5445,"10","F"
"222",480.83034,442.39438,500.86914,-1.1191,-0.6225,-0.71,-0.5825,-0.5345,-1.4255,-0.6938,0.3107,"8","M"
"223",410.4923,477.44958,454.80498,-1.1191,-0.6225,-0.544,-1.3103,-1.0855,-1.1299,-0.6938,-0.3218,"9","F"
"224",631.39896,604.00618,648.01352,-1.1191,-0.6225,-0.544,-0.3437,-0.811,0.9564,-1.4186,0.3107,"9","F"
"225",515.64888,568.3352,548.79834,-1.1191,-0.6225,-0.3854,-0.5825,-0.5345,-0.5654,-0.0492,0.3107,"9","F"
"226",382.45054,408.33202,405.19736,-1.1191,-0.6225,-0.3854,1.1247,0.7259,-1.0669,-0.9769,0.3107,"9","F"
"227",485.50396,471.10926,461.985,-1.1191,-0.6225,-0.232,-0.8455,-1.0855,-1.8458,-0.9769,-0.1237,"9","M"
"228",494.53964,519.87346,544.2292,-1.1191,-0.6225,-0.232,-0.3437,0.0553,0.5179,-0.0492,-0.1237,"8","F"
"229",416.02274,363.62906,513.3643,-1.1191,-0.6225,-0.232,-0.1028,-0.811,-0.7309,-0.0492,-0.1237,"8","M"
"230",496.95434,434.21304,517.4672,-1.1191,-0.6225,-0.232,-1.5138,-0.2497,-0.3985,-0.497,-0.3218,"9","M"
"231",468.67894,457.15286,522.9688,-1.1191,-0.6225,-0.232,-2.1517,-0.2497,0.1288,-1.4186,0.3107,"9","M"
"232",481.14194,505.57326,498.35148,-1.1191,-0.6225,-0.082,-0.5825,-0.2497,0.1288,-0.9769,-0.8207,"9","F"
"233",449.51704,397.63772,443.70852,-1.1191,-0.6225,0.0663,0.1728,-0.5345,-0.7309,0.8285,-0.5445,"9","M"
"234",598.83938,610.44128,614.53774,-1.1191,-0.6225,0.0663,-0.3437,-0.811,-0.053,0.3209,0.3107,"9","F"
"235",466.18632,464.42052,503.01386,-1.1191,-0.6225,0.0663,-0.8455,-0.5345,-0.3985,-0.0492,0.0752,"9","F"
"236",505.44476,501.52154,541.43178,-1.1191,-0.6225,0.0663,-0.3437,-0.811,-0.2283,0.5883,-0.1237,"9","F"
"237",555.06308,534.17362,544.69544,-1.1191,-0.6225,0.0663,0.1728,-0.5345,0.3184,-0.9769,0.0752,"9","F"
"238",443.28556,324.00576,435.78248,-1.1191,-0.6225,0.0663,-1.7493,-0.5345,-0.053,-1.4186,-0.1237,"8","M"
"239",504.8216,514.63008,483.71164,-1.1191,-0.6225,0.2143,-0.8455,0.0553,0.1288,-0.9769,-0.3218,"10","F"
"240",411.27124,368.68876,355.21676,-1.1191,-0.6225,0.3636,-1.0972,0.3867,-1.0669,-0.0492,-0.8207,"10","F"
"241",487.685,533.69698,568.28704,-1.1191,-0.6225,0.3636,-0.3437,0.0553,1.49,1.0649,-0.1237,"9","F"
"242",555.99784,564.36288,537.98164,-1.1191,-0.6225,0.3636,-0.1028,-0.5345,-0.2283,-0.0492,0.3107,"9","F"
"243",483.47874,449.13192,460.3998,-1.1191,-0.6225,0.3636,0.5391,-0.811,-1.2418,-0.9769,-0.1237,"9","M"
"244",530.52656,521.80136,552.90122,-1.1191,-0.6225,0.3636,0.5391,-0.2497,-0.5654,-1.4186,0.0752,"9","M"
"245",496.56488,453.61596,500.1232,-1.1191,-0.6225,1.6675,-0.1028,-1.0855,-0.2283,-0.0492,0.3107,"9","F"
"246",458.08538,487.6186,468.51232,-1.1191,-0.4167,-1.289,-0.8455,-0.811,-0.8968,-0.0492,0.0752,"9","F"
"247",399.74294,321.75992,382.072,-1.1191,-0.4167,-1.0762,-2.1517,-0.5345,-0.053,0.5883,-0.1237,"9","M"
"248",464.47266,501.75988,492.57014,-1.1191,-0.4167,-1.0762,-1.0972,-0.811,-0.8968,-0.0492,-0.5445,"9","F"
"249",510.42996,576.59752,541.89802,-1.1191,-0.4167,-0.71,-1.7493,-1.3625,-1.8458,-1.4186,-0.8207,"9","F"
"250",502.09536,499.98452,554.20668,-1.1191,-0.4167,-0.71,-0.3437,-0.811,-0.8968,-0.0492,-0.1237,"9","M"
"251",453.56754,493.1798,479.702,-1.1191,-0.4167,-0.544,-0.179,-0.811,-0.7309,-0.9769,-1.0946,"9","F"
"252",496.72068,492.9261,536.9559,-1.1191,-0.4167,-0.544,-0.5825,-0.811,0.7293,-0.4171,0.3107,"8","M"
"253",451.4644,438.54434,465.80814,-1.1191,-0.4167,-0.544,-1.0972,-0.811,-0.7309,-1.4186,-0.8207,"9","M"
"254",561.91774,556.13086,596.63422,-1.1191,-0.4167,-0.544,-0.1028,-0.5345,-0.8968,-1.4186,-0.5445,"9","M"
"255",473.11886,417.9306,490.61194,-1.1191,-0.4167,-0.544,-0.8455,-0.2497,-1.0669,1.0649,-0.8207,"9","M"
"256",436.7425,496.6754,448.37088,-1.1191,-0.4167,-0.544,-0.5825,-0.811,-0.3985,-0.9769,-1.504,"8","F"
"257",377.93268,409.44428,358.94666,-1.1191,-0.4167,-0.451,-0.8455,-0.5345,-0.126,-0.6938,0.3107,"9","F"
"258",497.3438,469.8259,483.71166,-1.1191,-0.4167,-0.3854,-0.3437,0.0553,-0.2283,-0.6938,-0.0237,"8","M"
"259",412.90698,471.49114,474.10716,-1.1191,-0.4167,-0.3854,-0.8455,-0.811,0.5179,-0.0492,-0.5445,"9","F"
"260",391.7199,404.37528,420.02368,-1.1191,-0.4167,-0.3854,-0.5825,-0.811,-0.8968,0.5883,-0.5445,"9","M"
"261",477.71458,394.26894,487.62804,-1.1191,-0.4167,-0.3854,0.1728,-0.811,-0.5654,-0.0492,0.0752,"9","M"
"262",383.54106,280.61264,357.8277,-1.1191,-0.4167,-0.232,-0.8455,0.0553,-0.7309,-1.4186,-0.3218,"7","M"
"263",535.74544,538.46368,573.22914,-1.1191,-0.4167,-0.232,-0.1028,-1.3625,-1.0669,-0.0492,-0.1237,"10","F"
"264",492.82598,499.05874,507.48974,-1.1191,-0.4167,-0.232,-0.3437,0.0553,-1.2418,-0.0492,-0.8207,"8","F"
"265",517.752,536.87478,506.83702,-1.1191,-0.4167,-0.232,0.1728,-0.5345,-0.3985,-0.9769,-1.504,"9","F"
"266",559.50304,547.5485,578.35774,-1.1191,-0.4167,-0.232,-0.8455,-1.0855,-0.5654,-0.0492,-0.1237,"9","M"
"267",459.48744,465.53276,456.57666,-1.1191,-0.4167,-0.232,-0.5825,0.0553,0.1288,-0.9769,0.3107,"9","F"
"268",519.15406,475.28014,539.28712,-1.1191,-0.4167,-0.232,0.1728,-0.2497,1.2058,-0.0492,0.3107,"9","M"
"269",528.57924,594.07552,553.55394,-1.1191,-0.4167,-0.082,-0.8455,-0.2497,-0.053,-0.0492,-0.1237,"9","F"
"270",427.7068,518.44344,459.37408,-1.1191,-0.4167,-0.082,-0.5825,0.0553,-0.5654,-0.9769,-0.5445,"8","F"
"271",497.6554,505.8116,505.62478,-1.1191,-0.4167,-0.082,-0.8455,-0.2497,-1.1027,0.3209,-1.3114,"9","F"
"272",523.04876,535.28586,506.55726,-1.1191,-0.4167,-0.082,-0.5825,-0.5345,-0.7309,-0.6938,-0.3218,"9","F"
"273",583.02694,561.34398,572.85616,-1.1191,-0.4167,-0.082,-0.3437,0.3867,0.3184,0.5883,0.3107,"9","F"
"274",436.5088,502.87212,460.7728,-1.1191,-0.4167,-0.082,-0.3437,-0.2497,-1.2418,-0.0492,0.0752,"8","F"
"275",416.80168,402.77112,398.7633,-1.1191,-0.4167,0.0663,0.1728,0.7259,-1.2418,-0.0492,-0.8207,"9","M"
"276",433.9383,498.42318,492.01064,-1.1191,-0.4167,0.0663,0.1728,-0.2497,-0.2952,0.3209,0.3107,"9","F"
"277",518.68668,513.20004,480.07498,-1.1191,-0.4167,0.0663,-0.1028,-0.2497,-0.7309,-0.6938,-0.1237,"8","F"
"278",584.19538,542.0141,573.97512,-1.1191,-0.4167,0.0663,-0.1028,-1.3625,-0.5654,-0.6938,-0.5445,"9","M"
"279",521.72456,461.40394,499.19074,-1.1191,-0.4167,0.0663,-0.3437,0.0553,0.3184,-0.0492,0.652,"9","M"
"280",480.0514,466.2967,504.97204,-1.1191,-0.4167,0.0663,-0.3437,0.3867,-0.3985,-0.6938,-0.1237,"8","M"
"281",306.11466,334.76556,362.9563,-1.1191,-0.4167,0.2143,-0.3437,-0.811,-0.3985,0.3209,-0.1237,"9","F"
"282",428.32996,365.71448,410.13946,-1.1191,-0.4167,0.2143,-0.1028,0.0553,-1.2418,0.5883,-0.4288,"8","M"
"283",449.90654,531.1547,487.44156,-1.1191,-0.4167,0.2143,0.1728,-0.5345,0.1288,-0.4171,-0.8207,"8","F"
"284",473.74202,529.24802,509.82092,-1.1191,-0.4167,0.2143,0.1728,-0.811,-1.6254,-0.9769,1.209,"8","F"
"285",545.17056,551.65166,569.033,-1.1191,-0.4167,0.2143,-0.1028,-0.2497,-0.053,0.3209,-0.3218,"9","F"
"286",549.8442,580.7287,575.18736,-1.1191,-0.4167,0.2143,0.1728,-0.2497,1.49,-0.6938,0.652,"9","F"
"287",466.96526,418.33164,505.2518,-1.1191,-0.4167,0.2143,-0.5825,-0.2497,0.3184,-0.0492,0.0752,"8","M"
"288",412.907,403.08864,394.94014,-1.1191,-0.4167,0.2143,-0.3437,-0.2497,-0.7309,0.3209,-0.1237,"9","F"
"289",363.21078,350.01908,335.35506,-1.1191,-0.4167,0.2327,-0.8455,-0.2497,-2.4226,0.5883,0.0752,"9","F"
"290",541.2759,560.9434,586.00402,-1.1191,-0.4167,0.3636,-0.5825,-0.5345,-0.2283,-0.0492,0.652,"8","M"
"291",417.5806,399.72314,426.55098,-1.1191,-0.4167,0.3636,0.1728,-0.811,-0.7309,-0.6938,-1.3114,"9","M"
"292",428.64152,438.52132,455.2712,-1.1191,-0.4167,0.3636,0.1728,-0.2497,-0.8968,-0.0492,-0.5445,"9","F"
"293",436.35302,505.41438,515.509,-1.1191,-0.4167,0.6732,0.5391,-0.2497,-0.3985,-0.0492,-0.1237,"9","F"
"294",512.4552,518.9201,595.6085,-1.1191,-0.4167,0.6732,-0.1028,-0.5345,0.5179,-0.0492,-0.1237,"9","F"
"295",452.7886,472.36508,461.612,-1.1191,-0.4167,0.8382,-0.1028,-0.2497,-0.2283,-0.0492,-0.1237,"8","F"
"296",467.35474,517.17232,465.62166,-1.1191,-0.4167,1.0131,-0.1028,0.3867,0.3184,-0.9769,-0.3218,"9","F"
"297",575.39336,600.11336,571.08446,-1.1191,-0.4167,1.0131,-0.1028,-0.5345,0.5179,-0.6938,0.3107,"9","F"
"298",472.41782,510.4989,501.24216,-1.1191,-0.2138,-1.289,-1.0972,-0.5345,0.1288,-1.4186,-0.5445,"9","F"
"299",451.07494,416.24622,460.7728,-1.1191,-0.2138,-1.289,-1.5138,0.0553,-0.2283,-1.4186,-1.7001,"9","M"
"300",355.26562,354.16436,354.56404,-1.1191,-0.2138,-1.0762,-1.3103,0.0553,-1.0669,-0.6938,-0.3218,"8","M"
"301",435.5741,341.8122,420.86292,-1.1191,-0.2138,-0.8854,-0.8455,-0.5345,-0.5654,0.3209,-1.1069,"9","M"
"302",436.11932,533.69698,510.5669,-1.1191,-0.2138,-0.544,-1.3103,-1.0855,-0.2283,-0.0492,-0.8207,"8","F"
"303",460.57796,437.42142,447.99792,-1.1191,-0.2138,-0.3854,-0.5825,-1.0855,-0.7309,-1.4186,-0.3218,"8","M"
"304",446.79078,461.71938,465.24866,-1.1191,-0.2138,-0.3854,-1.0972,-0.2497,-0.8968,-1.4186,0.3107,"8","F"
"305",453.64544,400.04396,444.73424,-1.1191,-0.2138,-0.3854,0.1728,-0.2497,-0.2283,1.0649,-0.1237,"9","M"
"306",409.0123,447.02196,423.75356,-1.1191,-0.2138,-0.3854,0.1728,-0.2497,-0.053,-0.0492,0.3107,"8","F"
"307",386.42312,398.11896,388.50608,-1.1191,-0.2138,-0.3854,-2.1517,-0.5345,-1.8458,-1.4186,-0.1237,"9","M"
"308",463.22636,379.18962,467.95286,-1.1191,-0.2138,-0.232,-0.3437,-1.3625,-0.053,-0.9769,-0.1237,"8","M"
"309",503.88688,475.06622,526.51222,-1.1191,-0.2138,-0.232,1.1247,-0.811,-0.053,-0.9769,1.209,"9","F"
"310",686.00248,651.27622,707.87836,-1.1191,-0.2138,-0.082,-0.3437,1.3959,1.2058,0.3209,2.2442,"9","F"
"311",518.37514,543.7071,553.55392,-1.1191,-0.2138,-0.082,0.5391,0.0553,-0.2283,-0.0492,1.3981,"9","F"
"312",524.45084,545.7839,581.52816,-1.1191,-0.2138,-0.082,-0.5825,-1.0855,0.5179,-1.4186,-0.1237,"9","M"
"313",436.97618,423.18834,423.47382,-1.1191,-0.2138,-0.082,-0.3437,0.0553,-0.053,-0.4171,-0.2842,"8","F"
"314",629.84108,625.85372,671.88486,-1.1191,-0.2138,0.0663,-0.1028,-0.811,0.1288,0.3209,0.0752,"9","F"
"315",507.31422,514.31228,510.56688,-1.1191,-0.2138,0.0663,-0.3437,0.0553,-0.2283,-0.6938,-0.5445,"8","F"
"316",539.48434,488.27398,560.17452,-1.1191,-0.2138,0.0663,-0.5825,0.3867,0.9564,-0.0492,-0.3218,"9","M"
"317",343.50366,409.12648,293.48698,-1.1191,-0.2138,0.0663,-0.5825,-0.3037,-1.2418,-1.4186,-2.3632,"9","F"
"318",392.9662,404.6961,420.48992,-1.1191,-0.2138,0.0663,-1.5138,-1.0855,-0.7309,-1.4186,0.3107,"8","M"
"319",406.9871,364.9124,446.4127,-1.1191,-0.2138,0.2143,-0.8455,-0.811,-0.8968,-0.035,0.652,"9","M"
"320",523.51612,565.07792,554.11342,-1.1191,-0.2138,0.3636,0.1728,0.7259,0.3184,-0.9769,0.652,"9","F"
"321",511.98784,527.50022,538.44782,-1.1191,-0.2138,0.3636,0.5391,0.3867,-1.0669,-0.6938,-0.1237,"9","F"
"322",521.10142,477.60848,550.29026,-1.1191,-0.2138,0.5158,0.5391,-0.811,0.9564,-0.6938,-0.1237,"9","F"
"323",460.2664,369.4041,437.55418,-1.1191,-0.2138,0.5158,0.1728,-0.2497,-0.7309,-0.4171,-0.1237,"9","M"
"324",473.9757,529.34104,520.54436,-1.1191,-0.2138,0.5158,-0.8455,-0.2497,-0.8968,-0.6938,0.0752,"8","M"
"325",402.00188,421.37962,441.84356,-1.1191,-0.2138,0.5158,-1.7493,-0.2497,-2.4226,-1.4186,-0.3218,"8","M"
"326",532.86336,490.19898,530.80156,-1.1191,-0.2138,0.6732,-0.8455,-0.2497,0.1288,-0.0492,-1.7001,"9","M"
"327",454.34646,438.86518,450.70208,-1.1191,-0.2138,0.8382,-0.5825,-0.2497,-0.053,-0.0492,1.592,"9","M"
"328",533.9539,516.34716,546.74686,-1.1191,-0.2138,1.0131,0.1728,-0.5345,-0.2283,0.3209,-0.3218,"9","M"
"329",314.76086,298.01802,405.19734,-1.1191,0.0195,-3.1448,-2.1517,-0.2497,-0.7309,0.8285,0.3107,"9","M"
"330",404.65026,366.43638,406.40958,-1.1191,0.0195,-1.5369,-2.1517,0.0553,-0.3985,-1.4186,0.652,"8","M"
"331",524.45086,524.32238,511.7791,-1.1191,0.0195,-1.0762,-0.3437,-0.5345,-0.8968,-1.4186,-0.8207,"9","F"
"332",467.12102,443.35688,468.97854,-1.1191,0.0195,-0.8854,-0.8455,0.0553,-0.7309,0.8285,-0.5445,"9","M"
"333",352.77302,256.90902,300.5738,-1.1191,0.0195,-0.71,-0.8455,-1.0855,-0.3985,0.3209,-1.3114,"8","F"
"334",527.41082,519.39678,550.7565,-1.1191,0.0195,-0.71,-0.8455,-0.2497,-0.2283,-0.9769,-0.5445,"9","F"
"335",443.44136,415.76494,456.48342,-1.1191,0.0195,-0.71,-0.5825,-0.2497,-0.5654,-0.0492,-0.1237,"7","M"
"336",538.93908,577.07418,544.41568,-1.1191,0.0195,-0.544,-0.5825,-0.811,-1.0669,-0.4171,-0.8207,"9","F"
"337",467.04314,439.34642,485.29686,-1.1191,0.0195,-0.544,-0.5825,-0.5345,-1.0669,-0.0492,-0.8207,"9","M"
"338",457.22856,422.71166,510.93988,-1.1191,0.0195,-0.3854,0.1728,-0.5345,0.5179,0.3209,1.209,"9","F"
"339",411.81646,375.17916,440.7246,-1.1191,0.0195,-0.232,-0.8455,-1.0855,-0.8968,-1.4186,-0.1237,"7","M"
"340",584.42902,533.03064,588.05544,-1.1191,0.0195,-0.232,-0.5825,-0.5345,-1.6254,-0.0492,-0.5445,"9","M"
"341",427.00576,447.18088,464.3162,-1.1191,0.0195,-0.232,-0.1028,-0.2497,-0.8968,-0.0492,-0.1237,"9","F"
"342",494.38384,533.06138,498.91098,-1.1191,0.0195,-0.232,-0.3437,-0.5345,0.1288,-1.4186,-0.3218,"8","F"
"343",511.52048,485.553,509.54118,-1.1191,0.0195,-0.232,0.1728,-0.5345,-0.2283,-0.6938,-0.3218,"8","F"
"344",372.40224,345.18096,372.84052,-1.1191,0.0195,-0.082,-0.3437,0.0553,-1.4255,-0.4171,-0.3218,"7","M"
"345",568.8503,553.48398,598.87216,-1.1191,0.0195,-0.082,-0.8455,0.0553,-0.5654,-0.0492,-0.5445,"8","M"
"346",518.60884,487.79274,486.1361,-1.1191,0.0195,-0.082,-0.8455,-0.811,0.1288,-1.4186,-0.5445,"9","M"
"347",538.54962,513.5178,545.44142,-1.1191,0.0195,-0.082,0.1728,0.7259,-0.8968,0.3209,-0.3218,"9","F"
"348",398.10718,425.96894,372.09454,-1.1191,0.0195,0.0663,1.623,0.0553,-1.2418,0.8285,-0.3218,"9","F"
"349",399.50928,508.1155,457.78886,-1.1191,0.0195,0.2143,0.1728,-0.811,-0.5654,-0.9769,0.0752,"8","F"
"350",462.29166,477.44958,495.64728,-1.1191,0.0195,0.2143,-0.1028,-0.5345,-1.0669,-0.9769,0.3107,"9","F"
"351",487.99656,390.90016,482.40618,-1.1191,0.0195,0.2143,0.5391,0.0553,1.8333,0.8285,0.0752,"9","M"
"352",294.50848,351.51746,375.82444,-1.1191,0.0195,0.2143,-0.3437,-0.5345,-0.8968,0.5883,-0.1237,"8","M"
"353",407.45444,315.82444,404.9176,-1.1191,0.0195,0.3636,-0.8455,-0.2497,-1.0669,1.5467,0.0752,"8","M"
"354",504.97744,483.24908,525.57972,-1.1191,0.0195,0.3636,-0.8455,-0.811,-0.7309,-0.0492,-0.8207,"9","F"
"355",438.6119,439.3952,431.02686,-1.1191,0.0195,0.3636,-0.5825,-0.2497,-0.7309,-0.0492,-0.8207,"9","F"
"356",528.81288,534.17364,546.28064,-1.1191,0.0195,0.3636,2.0562,-0.5345,0.5179,0.5883,0.0752,"9","F"
"357",636.77364,615.80644,672.16462,-1.1191,0.0195,0.5158,0.8776,-0.5345,0.5179,-0.4171,0.652,"9","M"
"358",485.50396,462.8477,500.40294,-1.1191,0.0195,0.5158,0.1728,0.0553,-0.2283,0.5883,0.3107,"9","M"
"359",419.91742,413.19826,458.0686,-1.1191,0.0195,0.6732,1.623,-0.2497,-0.2283,0.5883,0.3107,"8","M"
"360",411.03752,454.09262,456.57668,-1.1191,0.0195,0.8382,0.1728,0.3566,0.3184,0.3209,-0.4288,"9","F"
"361",477.87038,387.19954,435.68924,-1.1191,0.3395,1.0131,0.1728,-0.811,-1.0669,-0.0492,-0.5445,"9","F"
"362",513.38996,464.5321,487.62804,-1.1191,0.3719,-1.8441,-0.8455,-0.7385,-0.5654,-0.6938,-0.3218,"9","M"
"363",522.81508,429.56094,540.59256,-1.1191,0.3719,-1.5369,-1.7493,-1.3625,0.1288,-1.4186,0.0752,"8","M"
"364",401.06716,378.22712,406.59606,-1.1191,0.3719,-1.289,-0.3437,-0.2497,-1.2418,-0.9769,-1.0946,"7","M"
"365",343.50368,355.04668,413.7761,-1.1191,0.3719,-1.0762,0.1728,-0.7984,-0.1148,-1.4186,-0.5445,"8","M"
"366",489.32076,493.33868,528.2839,-1.1191,0.3719,-1.0762,-2.1517,-1.3625,-2.1026,-0.0492,-0.8207,"8","F"
"367",462.91478,367.79994,414.05586,-1.1191,0.3719,-0.71,0.5391,-0.2497,-0.053,0.8285,0.652,"9","M"
"368",393.58936,505.2555,455.83068,-1.1191,0.3719,-0.71,-0.5825,-0.2497,-0.2283,0.5883,-0.1237,"8","F"
"369",504.19848,545.37546,525.95272,-1.1191,0.3719,-0.71,-0.1028,-1.0855,-0.3985,-0.6938,-0.5445,"9","F"
"370",440.32558,450.9148,453.03326,-1.1191,0.3719,-0.71,-1.0972,0.0553,-0.5654,-0.6938,-0.5445,"8","F"
"371",466.18634,409.82948,433.26482,-1.1191,0.3719,-0.544,-0.8455,-0.811,-0.7309,-0.0492,0.3107,"8","M"
"372",377.23166,319.83488,415.9208,-1.1191,0.3719,-0.3854,-0.3437,-0.811,-0.3985,-1.4186,-0.1237,"7","M"
"373",489.94392,435.97904,506.27752,-1.1191,0.3719,-0.3854,0.1728,0.0553,-0.5654,0.3209,0.652,"9","F"
"374",320.44712,412.30432,353.44504,-1.1191,0.3719,-0.232,-0.1028,-0.5345,-0.5654,0.8285,-0.1237,"9","F"
"375",580.14488,499.74388,570.24522,-1.1191,0.3719,-0.232,-1.0972,-0.5345,-0.2283,-1.4186,0.0752,"9","M"
"376",381.20424,351.83832,398.85654,-1.1191,0.3719,-0.082,-0.5825,-1.0855,-0.7309,-0.0492,-0.1237,"8","M"
"377",436.74248,383.84174,389.43856,-1.1191,0.3719,0.0663,-0.5825,-0.5345,-0.7309,0.8285,0.652,"9","M"
"378",516.03834,532.10806,547.02664,-1.1191,0.3719,0.0663,0.5391,-0.5345,0.1288,-0.0492,-0.1237,"9","F"
"379",457.77382,420.4171,500.68266,-1.1191,0.3719,0.0663,0.5391,-0.2497,-0.7309,0.3209,0.3107,"8","M"
"380",403.24818,384.16258,437.18122,-1.1191,0.3719,0.0663,-0.3437,-0.2497,-0.3985,-1.4186,0.652,"8","M"
"381",461.35692,367.96034,424.87254,-1.1191,0.3719,0.0663,0.5391,0.3867,0.5179,-0.0492,-0.1237,"8","M"
"382",312.42404,326.49224,344.8663,-1.1191,0.3719,0.0663,-0.3437,-0.2497,0.3184,-0.0492,-0.8207,"9","M"
"383",326.91228,357.88416,348.59622,-1.1191,0.3719,0.0663,-0.8455,0.0553,-0.053,-1.4186,0.0752,"8","F"
"384",440.32558,450.43814,406.22308,-1.1191,0.3719,0.0663,-0.1028,-1.0855,-1.0669,0.5883,-0.5445,"9","F"
"385",434.2499,455.52264,441.00434,-1.1191,0.3719,0.2143,-0.1028,0.3867,-0.8968,-0.0492,-0.1237,"8","F"
"386",472.26202,453.94448,504.13284,-1.1191,0.3719,0.2143,0.1728,-0.2497,-1.0669,0.3209,0.3107,"8","M"
"387",535.82334,531.7903,564.09092,-1.1191,0.3719,0.2143,0.8776,-0.5345,0.1288,0.5883,0.652,"9","F"
"388",433.9383,390.53626,421.70214,-1.1191,0.3719,0.3636,0.1728,0.3867,-0.053,0.5883,0.3107,"9","F"
"389",456.13804,425.33336,495.74054,-1.1191,0.3719,0.3636,0.5391,0.0553,-0.7309,0.5883,0.3107,"8","F"
"390",504.51004,520.1118,519.4254,-1.1191,0.3719,0.3636,0.1728,-0.5345,-0.2283,1.0649,0.3107,"9","F"
"391",575.23758,512.56448,561.57322,-1.1191,0.3719,0.5158,-0.5825,-0.5345,-1.0669,-0.0492,-0.3218,"9","F"
"392",397.79562,386.24802,424.59282,-1.1191,0.3719,0.5158,-0.3437,0.3867,0.3184,0.8285,-0.3218,"8","M"
"393",487.99656,444.47982,467.95284,-1.1191,0.3719,0.5158,-0.3437,-0.5345,-0.8968,0.3209,-0.1237,"9","M"
"394",440.71506,455.2843,445.6667,-1.1191,0.3719,0.5158,-0.1028,-1.0855,-0.3985,-0.0492,0.3107,"9","F"
"395",482.544,510.65778,493.78238,-1.1191,0.3719,0.5158,0.1728,0.0553,0.7293,1.0338,-0.8207,"9","F"
"396",446.24552,390.73972,486.04282,-1.1191,0.3719,0.6732,0.1728,-0.5345,-0.053,2.2714,0.3107,"8","M"
"397",408.70074,395.39186,396.71182,-1.1191,0.3719,0.6732,-0.5825,-0.5345,-0.2283,0.5883,-0.5445,"8","M"
"398",564.17668,589.14988,606.23872,-1.1191,0.3719,0.6732,0.8776,-0.2497,0.7293,0.8285,0.652,"9","F"
"399",463.7716,392.28406,426.64422,-1.1191,0.3719,1.0131,0.5391,0.0553,-0.7309,0.3209,1.592,"10","F"
"400",517.12884,501.75988,483.61838,-1.1191,0.3719,1.0131,0.8776,-0.2497,-1.2418,-0.4171,-0.1237,"9","F"
"401",348.17726,189.8962,365.10098,-1.1191,0.3719,3.2888,-0.1028,-0.5345,-0.053,1.0649,2.2442,"8","M"
